SampleID,SubjectID,Cluster,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
Sample_AOCHTQ,Subject_BHBZKM,14,-1.7994372,11.538878,5.087244,-0.43234965,4.5245004,4.7366004,5.1448894,3.0731401,5.551319,4.8340116,4.5644946,3.3211362,5.455794,5.1120195,5.001672,5.644252,5.425667,5.254901,5.202514,4.1029844,5.2588387,4.9093556,5.1177583,5.238421,4.698401,4.7721934,4.9426513,4.9752855,5.0813327,5.3724155,4.9522457,5.438699,5.4977603,4.4237957,5.2174335,5.547183,4.1176996,4.959588,5.2947316,5.075663,5.3628592,5.3448544,5.114221,4.746924,4.9069157,4.7067757,4.8757014,5.3408427,4.958278,4.61598,5.118471,4.783475,5.0518203,4.9940605,5.4540615,4.8964634,4.7791185,5.072111,5.012648,5.093591,4.8586984,4.4877386,5.103495,4.8990345
Sample_IAQHBH,Subject_BHBZKM,10,5.4584737,11.851879,3.880281,4.048183,3.2982726,0.8421,4.5660405,5.0103893,4.411061,5.424805,4.909095,5.036572,7.347916,1.6335402,3.7651684,6.7226014,4.8926253,5.633704,5.159273,6.053945,4.835422,5.142366,5.608113,5.794703,4.810956,5.3864684,4.4563737,5.5144687,4.311742,4.5296907,4.5451508,4.15463,4.6538396,5.449791,5.056719,5.1286254,5.0910263,5.6575794,5.355203,4.3950872,4.9681215,4.482718,5.230325,4.5041294,4.8252864,4.895769,4.715237,4.8433156,5.471119,5.4435673,4.745706,4.7913194,5.4025855,4.600761,4.704312,4.803798,5.2593184,4.9476123,4.8571577,4.9874187,4.713651,5.0915174,4.7666397,5.318963
Sample_IAQHBH,Subject_BHBZKM,13,5.934557,13.9693,3.2545214,5.26382,10.950384,5.1813283,8.530503,5.768269,5.673648,6.5583873,3.8855705,5.0972157,5.89994,4.771965,4.575065,5.0087805,4.1133585,5.427996,5.5291286,4.8386326,4.7627177,5.2067823,5.010145,5.345685,5.1964664,4.584439,4.7499332,5.16818,5.217744,4.8407464,4.9870877,4.853679,4.8011127,5.0083923,4.4225473,4.471304,4.291896,5.669922,4.7900553,5.2470984,4.7460675,5.3571954,4.7679276,5.56088,5.399121,5.330714,5.232729,4.443304,4.9823756,5.2279468,4.8528876,4.438306,5.147721,4.8209114,4.857248,4.9369583,5.0697007,5.239352,4.9795165,4.779758,4.7197247,5.1033306,5.183307,4.558832
Sample_IAQHBH,Subject_BHBZKM,7,7.2674246,3.24512,7.6059823,5.3339257,6.5669336,2.6380842,5.1305375,5.481576,5.792089,4.8390055,5.449787,5.6698318,4.462891,6.032521,4.75299,6.081556,3.9715116,6.260019,0.6342673,3.5836549,4.6006684,4.340601,4.3812,5.7586894,4.7216516,5.9367714,5.2828374,5.6963897,4.8610873,4.8374267,4.609681,4.9361224,4.4843435,4.6754746,4.9821367,5.142781,5.84933,4.6958904,4.943468,5.14424,5.467042,5.578428,5.091592,5.118191,4.8378735,4.0987782,4.927926,5.018167,4.131584,5.4540987,4.948832,4.0239096,4.9670925,5.134361,5.5587745,5.213952,4.7002544,4.8495398,4.6771626,5.441367,5.5195622,4.632668,4.7505317,5.1090794
Sample_IAQHBH,Subject_BHBZKM,7,7.217265,3.2701447,7.530636,5.328514,6.511264,2.5659268,5.056336,5.5642495,5.864246,4.428731,5.38412,5.5901265,4.539363,5.9571075,4.770222,6.142393,4.0055075,6.096092,1.0249823,3.6645987,4.795532,4.291132,4.360971,5.651271,4.5744815,6.27028,5.242895,5.675147,4.9472294,4.916183,4.653502,5.01242,4.3730903,4.572922,4.9046726,5.2562904,5.945397,4.7545185,4.7727146,4.996333,5.349978,5.6913357,5.13991,5.1307564,4.9375105,4.0557323,5.070094,4.966405,4.3405504,5.407176,5.120386,4.089328,5.0667253,5.1463532,5.420472,5.288465,4.759449,4.8566356,4.707754,5.32418,5.5818095,4.7455125,4.670081,4.9430976
Sample_RJYDHM,Subject_BHBZKM,8,-6.642034,2.4791982,4.5404525,5.4690757,5.4947886,5.118106,4.635337,4.6681824,4.567749,5.7725677,5.820633,5.1419334,5.3808484,5.2958264,5.1801877,4.8982925,4.859602,5.653697,5.7851644,4.803524,4.8444557,4.6315312,4.935145,4.9393106,5.4099803,4.61254,5.304759,4.873839,5.0925674,4.6714563,4.8294973,5.3399234,4.908188,4.922002,5.1276064,4.778888,4.970906,4.9850264,5.2134795,4.8694906,5.040101,5.2606378,4.6868815,4.4845862,5.051143,4.654808,4.9465995,5.0062566,4.984334,5.1416254,4.6200676,4.836042,5.0784883,4.531697,5.152948,4.5291705,4.7504992,5.065002,4.9570217,5.1964116,4.8742123,4.617425,4.837812,4.9063
Sample_RJYDHM,Subject_BHBZKM,1,4.0577188,1.6601744,12.183406,4.644709,5.1389275,3.1353924,7.585651,6.7522635,4.1806207,6.351539,3.9369369,4.63145,6.6743374,3.1976433,3.0389333,4.2971773,2.302033,3.2165568,4.4016232,3.7869673,6.151448,4.09543,5.736041,5.460028,6.0002303,5.095768,6.013639,4.901798,5.312719,3.1597338,5.185764,4.6102543,2.3649633,4.1685834,6.406556,3.7593389,7.390126,6.284483,4.2520113,6.660248,5.6840982,3.3021784,5.952769,5.956181,4.127581,6.263299,4.568633,4.033058,4.201678,3.1681902,5.2063665,6.3087435,4.592102,4.3807015,4.45902,4.560382,4.301851,6.0974083,5.5936913,2.9561436,5.138531,6.6498923,2.9097986,3.4107752
Sample_OUEDSP,Subject_CHDMIO,3,4.270707,3.8207576,4.3443513,11.429679,3.9904819,4.888018,3.7692444,3.721714,6.029529,6.100987,3.863068,4.974137,6.961323,5.1188393,5.476528,3.7429852,4.831996,4.4608946,5.646765,4.122631,6.5976706,5.205763,4.6653333,4.5677047,5.056274,4.6194167,5.6136003,4.0386877,3.9390547,7.264039,5.1796336,5.653216,5.755272,5.15117,5.3089175,7.097677,6.762477,4.0274277,2.9813142,6.247575,6.0862575,4.216725,4.4425373,5.7533584,5.049199,5.3213353,2.6657352,4.427744,6.4822016,5.898377,4.770767,3.425264,3.908379,4.6484203,4.6624475,6.8438215,4.243962,5.9167194,4.726957,5.4439616,5.3375764,3.9869459,5.5904884,4.1914573
Sample_OUEDSP,Subject_CHDMIO,7,7.106762,3.0708249,7.4388995,5.2040105,7.262337,2.919636,4.6793776,4.9907756,5.833707,4.268032,5.250349,5.954748,4.484678,5.778931,4.80326,6.04682,3.9155033,5.764779,2.6130478,3.528598,4.6892476,2.9936395,4.0676484,6.2977166,4.5840464,6.40378,5.4989505,5.569897,4.9810195,4.9489717,4.360604,5.1427364,4.635279,4.6496477,4.633169,5.326454,5.7680817,4.693993,5.0845323,4.89965,5.1874757,5.823411,5.200361,5.0896463,4.9318447,4.2989116,5.3222218,5.252086,3.8721611,5.486748,4.8145285,4.37698,5.219451,5.0567255,5.879249,5.490848,4.868177,5.158182,5.2677274,5.2813725,5.6273,4.6009083,4.945256,4.900643
Sample_OUEDSP,Subject_CHDMIO,21,6.317521,11.265932,1.9487206,5.7468467,1.3276646,9.6131735,6.1423187,5.117824,5.661706,6.4346848,5.140899,5.102328,4.899398,5.031977,5.333975,4.5805664,4.1127486,3.5547624,5.5036664,6.8931665,4.6461887,4.841192,6.5782022,4.8695507,4.7900395,5.388494,4.9705496,5.0567856,5.248284,4.480271,5.00524,4.983992,4.8951883,5.0833497,5.658714,4.859468,5.087662,4.680432,5.0513544,4.5125647,4.753725,4.8579907,5.4708776,4.4216595,5.434185,5.080394,4.9474263,4.9884014,4.6475825,5.3660946,4.826586,5.5912495,5.3031435,4.776871,4.633826,5.0173817,4.7113295,4.56681,5.265705,5.033701,4.7874246,5.095023,5.1843066,5.5670395
Sample_LHCGVL,Subject_CHDMIO,8,-6.1308455,2.257055,4.686922,5.265157,5.166121,5.322424,4.746358,4.7025743,4.791501,5.644961,5.929722,5.0377774,5.2166405,5.2928686,4.9178505,4.9423485,4.8544593,5.470667,5.741036,4.792358,5.070487,4.898195,4.9499354,5.00941,5.4576077,4.8065505,5.2328353,4.8071012,5.112537,4.900883,4.769572,5.137395,4.7506027,4.7587414,5.1403604,4.7935987,5.1105065,4.9647636,5.2927594,4.781099,4.966816,5.058447,4.5535607,4.6560946,5.1010656,4.876453,4.920903,4.981257,5.1527553,5.1424675,4.825789,4.7434,5.0552936,4.6120434,4.9872446,4.7727833,4.8385143,5.1897182,5.099345,4.971276,4.9503684,4.529044,5.017284,4.89368
Sample_LHCGVL,Subject_CHDMIO,23,6.670054,11.146789,2.0806634,5.433036,1.4643033,9.380172,4.0827065,4.8602,5.23921,7.267136,4.9540606,5.277031,4.2777576,5.3464336,4.7705984,5.165153,4.329016,3.9215214,5.2728972,5.983992,4.990303,4.9307685,6.0158725,4.813092,4.896086,5.1764383,4.8947034,5.054474,5.3180842,4.676547,5.3909945,5.046756,4.8946805,5.039086,5.565954,4.964273,5.02373,4.7817526,4.9750986,4.6910915,4.7771,4.7840476,5.2064853,4.566854,5.3767266,5.122957,4.5616684,4.897247,5.0364614,5.281107,4.920587,5.2657924,5.357845,4.6595044,4.8044357,5.026003,5.008889,4.6729307,5.5035405,5.0985103,4.5407147,4.981146,5.0539217,5.563902
Sample_LHCGVL,Subject_CHDMIO,23,6.1996593,11.801884,2.8099935,5.315029,2.5460966,8.010195,3.1887202,4.9360695,5.367983,5.841874,5.085305,5.0968213,4.869778,4.7782936,5.282292,4.5947247,4.159344,3.7369401,5.4876485,6.1543517,4.6156044,4.9932103,5.4454045,4.8981643,4.8359203,5.2644396,5.0544143,5.0414495,5.1203685,4.679794,5.009042,4.930747,5.0634847,5.197458,5.4033446,4.9737563,4.9830203,4.910455,4.7861724,4.5626655,4.85895,5.168278,5.466683,4.7092113,5.090458,5.1489286,5.0994096,4.8985896,4.8891425,5.303959,4.9633045,5.7036357,5.154266,4.8550367,4.656913,5.03098,4.7040997,4.7790027,5.03414,4.970588,4.8776445,5.1107044,4.94474,5.1708555
Sample_EKYYYM,Subject_CHDMIO,14,-1.7359258,11.56765,5.0095086,-0.86974823,4.5550365,4.7376556,5.1395526,2.881074,5.5865297,4.896404,4.5553637,3.4595451,5.4469476,5.175103,5.0208116,5.6458178,5.3402915,5.2943325,5.2467527,4.048807,5.2280416,4.94502,5.1406407,5.228186,4.736182,4.793905,4.9210796,4.9573894,5.039651,5.371458,4.9309254,5.364909,5.500694,4.3103805,5.235164,5.47586,3.9769568,4.9989896,5.2815213,5.0249214,5.3351707,5.3926125,5.2358932,4.68572,4.917136,4.7303305,4.883068,5.327841,4.985724,4.619244,5.0873837,4.791351,4.994689,5.0167336,5.5112877,4.9650393,4.810688,5.0390625,5.0394135,5.0997725,4.887858,4.436169,5.1329813,4.848724
Sample_EKYYYM,Subject_CHDMIO,7,7.260863,3.3122299,7.5220857,5.393615,6.59951,2.6632905,5.024136,5.433956,5.91559,4.5149975,5.478426,5.5824842,4.416583,5.86234,4.7382736,6.0210857,4.0304184,6.042206,1.3693833,3.6966083,4.656346,4.2636805,4.3650184,5.6800547,4.546277,6.206525,5.3309073,5.7036815,4.8477373,4.813258,4.624684,5.1031938,4.501761,4.5620594,4.980707,5.16834,5.89582,4.694488,4.8967495,5.0791235,5.4141912,5.756914,5.1114187,5.089127,4.9332557,4.1639476,5.076011,5.0419765,4.1898794,5.4713826,5.0021467,4.079231,4.9879045,5.15808,5.551043,5.335993,4.69288,4.9304304,4.808619,5.4118276,5.5596547,4.613773,4.744021,4.948669
Sample_EKYYYM,Subject_CHDMIO,8,-5.805014,1.6475674,4.7728963,5.0025268,4.766568,5.4870715,4.7936435,4.7981834,5.0016007,5.5485754,5.9631,4.922471,5.013352,5.0259404,4.639398,4.9488916,4.910588,5.2277994,5.501381,4.7781634,5.243829,5.263078,4.946091,5.0767,5.419116,4.9778314,5.1499743,4.7382584,5.0917635,5.1136174,4.691673,4.949268,4.554144,4.4883423,5.1655793,4.789549,5.2337556,4.6779404,5.263026,4.7439747,4.863626,4.881286,4.492646,4.9790053,5.096274,5.262648,4.9990354,4.9706244,5.3523912,5.087381,5.0654354,4.712773,4.9644327,4.715447,4.8593616,5.036644,4.8922863,5.302895,5.1956816,4.7905207,5.0196624,4.527899,5.262804,4.8802586
Sample_EXGNSC,Subject_CHDMIO,23,6.5121956,11.339983,2.2337315,5.4792557,1.7475247,8.960573,4.027053,4.9354796,5.331624,6.7664003,5.0604563,5.2408457,4.576522,5.116962,5.040326,4.899928,4.21956,3.8042672,5.389518,6.2162614,4.864478,4.932105,5.944876,4.8565626,4.8335314,5.1891127,4.8973722,5.0934043,5.2336736,4.6200933,5.2108727,4.9831285,4.9061203,5.0946107,5.5617948,4.969949,5.0309954,4.753199,4.946809,4.652205,4.7953424,4.898216,5.3221927,4.587801,5.3157578,5.072484,4.790593,4.905773,4.912002,5.283582,4.8924575,5.4429293,5.277101,4.6980643,4.73254,5.0096326,4.9207015,4.652216,5.352917,5.038987,4.667308,5.034622,5.0388737,5.4509153
Sample_EXGNSC,Subject_CHDMIO,1,4.148318,1.8767214,12.167143,4.7586603,5.1231546,3.0441897,7.568932,6.690551,4.131812,6.541255,3.8828902,4.542835,6.6354523,3.1509578,3.0632737,4.3549986,2.4071968,3.03752,4.3017387,3.7903852,6.205985,4.1153564,5.838152,5.496788,5.9763393,5.099726,5.9666815,4.9038076,5.298429,3.1319425,5.182909,4.541843,2.37804,4.0607476,6.5231304,3.8539958,7.283041,6.2057047,4.290676,6.6727166,5.8023114,3.2818558,5.8415728,6.0284677,4.144109,6.2300286,4.445796,4.0336213,4.312228,3.266225,5.0873885,6.295042,4.36818,4.348274,4.4507413,4.66661,4.212477,5.975437,5.4805574,2.8520863,5.0310683,6.650739,2.9318945,3.3012733
Sample_EXGNSC,Subject_CHDMIO,7,7.2724686,3.2574718,7.589508,5.344933,6.577369,2.6378832,5.1248393,5.475702,5.8077836,4.827458,5.454728,5.655917,4.458892,6.017326,4.7478456,6.083219,3.9817183,6.240337,0.64383817,3.5976133,4.6042185,4.339237,4.385292,5.760108,4.703053,5.9389195,5.286211,5.703686,4.8574867,4.8335032,4.607369,4.9511156,4.486418,4.6526413,4.9861565,5.1404467,5.8593774,4.6978326,4.939669,5.139271,5.452644,5.594968,5.0860524,5.115594,4.8458724,4.1048217,4.940796,5.01612,4.1354713,5.454245,4.9568214,4.02797,4.9644437,5.139355,5.5564003,5.2318625,4.6928525,4.8599997,4.6867757,5.4439244,5.5255747,4.6316757,4.752378,5.094593
Sample_JSOUGI,Subject_CHDMIO,14,-1.7790197,11.559831,5.0890985,-0.47781292,4.5405254,4.7217684,5.1365576,3.0563688,5.5729117,4.8286886,4.5779643,3.3376567,5.444846,5.112214,4.986601,5.637059,5.419953,5.268428,5.207323,4.0907855,5.2554736,4.908866,5.1240134,5.2350206,4.68975,4.767934,4.946965,4.9616795,5.063736,5.3778424,4.9437423,5.4153976,5.4862823,4.4168835,5.215157,5.5266137,4.1012406,4.9757752,5.3023553,5.078593,5.354654,5.34079,5.129078,4.746146,4.8933563,4.7128015,4.8704247,5.336694,4.963798,4.608054,5.126505,4.7901936,5.032321,5.000078,5.44368,4.91262,4.8001065,5.055095,5.004676,5.090656,4.8604608,4.496774,5.1125917,4.9020967
Sample_JSOUGI,Subject_CHDMIO,11,-1.6862411,11.800385,5.6849074,7.157717,4.7541385,4.505853,5.0150194,7.8082886,5.2254148,4.7544703,4.521325,2.5466201,5.1480765,5.669965,5.0556054,5.4595118,6.747562,5.311262,5.317902,3.856342,5.3525996,4.3819413,5.0201006,5.4509597,5.061218,4.502547,5.2909374,4.6348095,4.85964,5.5677223,4.970127,5.408313,4.8884764,5.7227893,4.899145,5.193567,4.4974804,4.5978875,5.376662,5.210299,5.251957,5.364978,4.539613,4.651098,4.62385,5.256829,4.713592,5.2859254,5.225552,4.8435616,6.137638,4.861303,5.0444274,5.392342,4.755143,5.096455,4.9258513,5.1601896,4.887617,4.925176,5.0509577,4.785089,5.1736317,4.5896616
Sample_NPJJPC,Subject_CHDMIO,-1,6.4986353,13.772794,7.488635,5.104364,4.5776563,6.378588,3.773906,4.94414,2.3566444,3.9682162,4.4690294,5.1429257,4.707643,5.245492,4.5494437,4.074975,3.7373471,5.5806193,6.1150775,5.6057196,5.0064797,5.046777,4.2876215,4.2764297,5.945239,5.5600414,4.870942,4.424442,4.691587,4.876745,4.8977556,5.379767,5.3652267,5.058395,4.739976,4.734964,5.1361804,4.901705,4.5629396,4.978337,5.149575,5.3008137,5.2765055,5.693997,5.0997286,5.718748,4.861172,5.3898697,5.649791,5.2544518,5.0935254,5.584535,5.1655965,4.810707,5.1480885,4.870953,5.009473,5.5058575,5.1456985,4.9624486,5.1362324,4.9879627,5.3451715,4.840741
Sample_NPJJPC,Subject_CHDMIO,16,6.6104097,10.711818,1.8026634,5.4403634,1.0796336,10.226687,3.4595773,4.739103,5.197377,8.745739,4.61608,5.095315,3.633187,5.624143,4.1180677,5.6596293,4.59688,3.9755356,5.1151557,5.3991437,5.091454,4.9399257,6.0637407,4.7303786,4.988627,5.2940254,5.0446568,4.9468083,5.466845,4.788134,5.664771,5.128955,4.972498,4.941601,5.6710515,4.851174,5.008918,4.90185,5.0018535,4.566611,4.8670764,4.6636014,5.05925,4.41811,5.5416193,5.2619867,4.2078047,4.853504,5.1837764,5.5019436,5.1158633,5.223521,5.706815,4.7392936,4.754791,5.218514,4.934813,4.762213,5.4840045,5.1371813,4.2973123,5.011076,5.196395,5.77345
Sample_NPJJPC,Subject_CHDMIO,19,6.5199842,13.249202,5.3254585,5.1553426,4.7928414,6.0628986,2.7660766,4.7991033,3.9109752,3.7241714,4.4591885,5.3098865,4.5605187,4.9611926,5.1007977,4.459672,3.9368432,4.8844967,5.698943,5.4532266,4.8782983,5.1791887,4.634273,4.863271,5.320108,5.1487384,4.8379006,4.958616,5.016893,4.7698774,4.9318357,5.074327,5.0349884,5.0099587,5.1228766,4.747536,4.9960046,4.849882,4.631736,4.9430428,4.9853783,5.13081,5.109427,5.237245,5.1772523,5.2759914,5.1498146,5.0876656,5.2644267,5.182948,4.911058,5.58787,5.196237,4.8247776,4.876177,5.0713296,4.9453044,4.9975696,5.047754,5.0412803,4.84051,5.0025673,4.969873,4.7264037
Sample_HOSWRI,Subject_CHDMIO,10,5.934271,11.453431,4.0775,4.495076,3.1303427,0.096137196,4.8398175,4.856892,4.85238,5.3771625,5.340625,5.466826,7.306929,1.7467337,3.9717622,6.636061,4.473557,5.7256975,5.289752,5.8635297,4.484736,5.1655283,5.1394405,5.355674,5.229703,5.3293877,4.690638,5.948371,4.3127007,4.2628837,4.9770036,4.620251,5.034598,5.004841,5.127383,5.1365104,5.2859335,5.2020855,4.8849735,4.6594954,5.3938737,4.129208,5.4216495,4.9631467,4.877902,4.874811,4.6716967,5.274019,5.3020854,5.381034,4.354758,5.2365103,5.0320506,4.4427958,4.425506,5.115177,5.0270214,4.7817645,4.856366,4.90963,4.8550377,5.378121,4.795781,5.0201616
Sample_HOSWRI,Subject_CHDMIO,1,4.1295686,1.842964,12.189181,4.7227173,5.119816,3.0814135,7.5837193,6.7233977,4.1600327,6.5073433,3.9162853,4.5759883,6.6618886,3.1788633,3.040037,4.3425016,2.3798556,3.0724702,4.320185,3.7947009,6.177184,4.093163,5.800483,5.4872537,5.971314,5.1007624,5.9982524,4.893189,5.307754,3.1310973,5.185481,4.5729876,2.3808272,4.0899343,6.485921,3.8378844,7.319221,6.212715,4.2904277,6.6556697,5.761209,3.278105,5.8792105,5.9928045,4.125785,6.2288523,4.4872737,4.0196104,4.27446,3.2327085,5.128806,6.315278,4.402596,4.3724008,4.465957,4.637511,4.2309055,6.0172567,5.516187,2.8742902,5.0614967,6.6360984,2.9325986,3.3338602
Sample_HOSWRI,Subject_CHDMIO,18,6.600505,13.268712,3.809401,5.235278,6.2599034,5.863555,1.7296289,4.987956,5.129421,3.2395296,4.492461,5.3794537,3.8518515,4.8203373,5.493881,5.0051107,3.9994044,4.4017463,5.699115,4.9052267,4.73693,5.0331707,4.832984,4.919947,5.1838026,4.9644556,4.6559024,4.6113725,5.149575,4.6280622,4.9001174,5.32451,5.060392,4.987392,5.2727175,4.5606365,5.005934,4.78063,4.7623253,4.924823,5.058744,5.248687,4.865941,5.1832633,5.133837,5.259336,5.5571446,4.9497094,4.85437,5.227099,4.6587276,5.5109687,5.008539,4.672538,5.0396667,5.1287193,4.7801127,4.8289933,4.883078,5.146406,4.6581903,5.1477838,4.633226,4.432047
Sample_NYAPZY,Subject_CHDMIO,7,7.177244,3.020065,7.4271526,5.212709,7.454604,2.9493299,4.6611285,4.897662,5.826556,4.2821527,5.3574615,6.071713,4.4292183,5.784,4.7973332,6.0910325,3.8951101,5.7224607,2.3396213,3.4082696,4.5775213,2.8252416,3.978966,6.492186,4.599753,6.1377625,5.5383697,5.5752506,4.874471,4.8420787,4.240195,5.123095,4.8232327,4.604707,4.6751065,5.20719,5.7557945,4.7085238,5.3010902,4.9351654,5.1317906,5.8140903,5.178613,5.0821977,4.908677,4.311731,5.359102,5.338922,3.6793091,5.4944406,4.6306458,4.3852468,5.140207,5.04075,6.0758743,5.589965,4.7730584,5.290458,5.3517013,5.397007,5.65158,4.561887,5.067167,4.91482
Sample_NYAPZY,Subject_CHDMIO,23,6.6024446,11.225402,2.1164405,5.4669213,1.5563079,9.26031,4.150084,4.8981075,5.286138,7.090038,4.9994726,5.266802,4.394722,5.2591686,4.8883934,5.059885,4.278903,3.8640049,5.3252506,6.109513,4.9356318,4.925643,6.0187426,4.834791,4.863955,5.1791253,4.898505,5.0695114,5.2947903,4.649675,5.3070607,5.01731,4.8941064,5.0608907,5.572253,4.9487476,5.025154,4.7624974,4.9728184,4.671932,4.7799397,4.827332,5.2576785,4.5777707,5.3577538,5.103904,4.660309,4.9007354,4.9707985,5.2823596,4.8987913,5.334179,5.325437,4.6728463,4.772528,5.0176735,4.9648395,4.6574197,5.451584,5.0751534,4.5958467,5.0030656,5.052873,5.5271325
Sample_NYAPZY,Subject_CHDMIO,1,4.1489773,1.8806871,12.168366,4.759009,5.1226273,3.0445375,7.5697203,6.691328,4.132607,6.5447874,3.883694,4.543121,6.6364665,3.151779,3.0621982,4.355287,2.4075367,3.034409,4.300943,3.7906854,6.2052407,4.1142755,5.837985,5.496829,5.975514,5.0998635,5.967558,4.9031253,5.2987976,3.131294,5.183042,4.5423703,2.3784273,4.0603895,6.5231895,3.8548841,7.2831063,6.204598,4.2914586,6.6717973,5.802503,3.281166,5.841291,6.0278955,4.1430984,6.2292767,4.4454074,4.0326543,4.3121166,3.266092,5.087189,6.296113,4.364129,4.3492823,4.451605,4.6668363,4.211827,5.9751377,5.480443,2.8513656,5.0308886,6.6497474,2.9323344,3.3011286
Sample_NYAPZY,Subject_CHDMIO,15,-1.3917518,11.63249,5.034734,7.4041276,5.127986,4.810315,5.6922536,5.877739,5.7758527,4.227838,5.297415,2.7644248,5.258227,5.432355,4.642969,5.5768447,8.004774,5.451345,5.168044,3.8673966,5.502513,5.085832,5.1003776,5.1418176,4.7465844,4.218435,5.121816,4.833697,4.774788,6.0419464,5.1478496,5.205984,5.0947213,5.9519634,4.973435,4.8150434,4.660547,5.248515,5.251672,4.9152174,4.904398,5.030322,4.8790603,5.031825,4.465047,4.991006,4.8550553,5.0936494,5.1904097,4.240542,5.9438653,4.557354,4.912932,5.432855,5.2091794,4.7541733,5.088307,4.9301033,5.0600057,5.169778,4.803507,4.827263,5.082995,5.559594
Sample_TPMXTZ,Subject_CHDMIO,23,6.4450893,11.4186125,2.3266842,5.459893,1.9097928,8.728103,3.8189867,4.9384284,5.338619,6.5548267,5.080861,5.223537,4.6752267,5.0287538,5.1163735,4.8150134,4.19626,3.7837093,5.413041,6.2465267,4.8195424,4.945164,5.8432326,4.866114,4.8227067,5.197547,4.915742,5.0910063,5.2036147,4.6270742,5.160173,4.967101,4.931449,5.111693,5.5434732,4.9725633,5.026804,4.768461,4.919705,4.6356835,4.8124614,4.937475,5.346015,4.607007,5.2853603,5.0715485,4.862854,4.902529,4.8978014,5.288089,4.9009967,5.5086145,5.258646,4.723699,4.71193,5.014809,4.877758,4.6685133,5.285094,5.0256653,4.7024045,5.0453687,5.032264,5.405572
Sample_TPMXTZ,Subject_CHDMIO,8,-7.0439124,2.398079,4.4356804,5.409242,5.5675273,5.040409,4.5480785,4.7482033,4.4744315,5.8478427,5.758463,5.0954537,5.3014593,5.128899,5.2305098,4.8325753,4.9355154,5.589622,5.652492,4.74576,4.756387,4.5881414,4.916391,4.937404,5.309599,4.5659494,5.2759514,4.9044423,5.0703225,4.593943,4.822684,5.4100504,4.8535924,4.840316,5.1418715,4.7088103,4.9539104,4.831409,5.1222444,4.9368286,4.996272,5.32844,4.7382746,4.56761,4.9556565,4.669182,5.0490217,4.99617,5.005983,5.084097,4.6328015,4.891426,5.014421,4.5731664,5.2146277,4.4658713,4.7275367,5.011082,4.8900933,5.2587557,4.8495874,4.6997356,4.8428745,4.8529706
Sample_MJUMFL,Subject_CHDMIO,9,5.853502,11.684647,4.4978056,4.836605,3.6729634,-3.6358976,6.7870646,4.9468017,4.8940516,5.3020945,5.330438,4.907788,4.637477,4.7219725,5.567279,5.603348,4.659837,4.6448617,5.5400953,5.2988877,4.855944,5.090485,5.048246,5.076081,5.1550317,5.8410525,5.0980535,5.7978644,4.9379916,4.7040224,5.1848016,4.9343743,4.8564596,4.9568505,5.1918674,4.6525493,5.236186,5.039086,4.418512,5.038465,5.1468463,3.6096506,5.27006,5.042841,4.852513,4.7628226,4.41817,5.106969,4.7737474,5.1603923,4.527286,4.9789615,4.898851,4.986667,4.6555414,4.951181,5.0816903,5.036253,4.8911853,5.0119457,4.846113,5.084424,4.9298525,4.8103094
Sample_MJUMFL,Subject_CHDMIO,13,6.031906,13.887664,3.2667387,5.269248,10.838247,5.1125402,8.454757,5.755135,5.5890894,6.594334,4.001627,5.1825595,5.7433863,4.8951807,4.522346,5.0355277,4.098991,5.4087076,5.4679523,4.8424788,4.7845087,5.16274,4.93971,5.2647905,5.222517,4.565248,4.7527814,5.2163386,5.162793,4.833595,4.9520235,4.869177,4.8025,4.9368644,4.3741436,4.4945545,4.311591,5.6345987,4.7810645,5.1757727,4.816347,5.3958473,4.796532,5.5481277,5.3869,5.369105,5.192427,4.489952,5.047124,5.2264533,4.7827206,4.5094404,5.1550684,4.820297,4.865496,4.9538493,5.0364313,5.2743073,5.025397,4.845777,4.72346,5.0587587,5.155475,4.501036
